Country,Edu,Sex,Age,px,lx,dx,Lx,Tx,ex.derived,ex.original,diff
EL,higher,F,4,0.9997219898660821,99784,28,99770,7860883,78.77899262406798,78.8,0.021007375932015293
EL,higher,F,5,0.999897136471681,99756,10,99751,7761113,77.80096435302137,77.8,-9.64353021373654e-4
EL,higher,F,6,0.9999656412697977,99746,4,99744,7661362,76.80871413390011,76.8,-0.008714133900113552
EL,higher,F,7,0.9999706281516917,99742,3,99740,7561618,75.81177437789496,75.8,-0.011774377894965937
EL,higher,F,8,0.9999663869785242,99739,3,99738,7461878,74.8140446565536,74.8,-0.014044656553608093
EL,higher,F,9,0.9999756655792769,99736,2,99735,7362140,73.81627496591,73.8,-0.016274965910000105
EL,higher,F,10,0.9999147726221188,99734,9,99730,7262405,72.81774520223796,72.8,-0.017745202237961166
EL,higher,F,11,0.9998674636074262,99725,13,99718,7162675,71.82426673351718,71.8,-0.024266733517180228
EL,higher,F,12,0.999833102777394,99712,17,99704,7062957,70.83357068356868,70.8,-0.033570683568683535
EL,higher,F,13,0.9997451268553754,99695,25,99682,6963253,69.84555895481218,69.8,-0.04555895481217931
EL,higher,F,14,0.9996771813327182,99670,32,99654,6863571,68.86295776061002,68.8,-0.06295776061001845
EL,higher,F,15,0.9997377117158377,99638,27,99624,6763917,67.88491338645898,67.9,0.015086613541029692
EL,higher,F,16,0.9998232209865588,99611,17,99602,6664293,66.90318338336128,66.9,-0.003183383361275105
EL,higher,F,17,0.9998554871981369,99594,15,99586,6564691,65.91452296323072,65.9,-0.014522963230717778
EL,higher,F,18,0.9999043264765036,99579,9,99574,6465105,64.92438164673274,64.9,-0.024381646732734907
EL,higher,F,19,0.99997310263536765,99570,3,99568,6365531,63.9302099025811,63.9,-0.030209902581098902
EL,higher,F,20,0.99996113449022,99567,4,99565,6265963,62.93212610603915,62.9,-0.03212610603915067
EL,higher,F,21,0.9999500007104655,99563,5,99560,6166398,61.934634352118756,61.9,-0.03463435211875776
EL,higher,F,22,0.9999685210179469,99558,3,99556,6066838,60.93772474336568,60.9,-0.0377247433656791
EL,higher,F,23,0.9999688487925916,99555,3,99554,5967282,59.93955100195872,59.9,-0.03955100195872063
EL,higher,F,24,0.9998944478316307,99552,10,99547,5867728,58.94133719061395,58.9,-0.04133719061395169
EL,higher,F,25,0.9998353121133368,99542,17,99534,5768181,57.947208213618374,57.9,-0.047208213618375794
EL,higher,F,26,0.9997919076717415,99525,20,99515,5668647,56.957015825169556,56.9,-0.05701582516955739
EL,higher,F,27,0.999681103833649,99505,32,99489,5569132,55.96836339882418,55.9,-0.0683633988241823
EL,higher,F,28,0.9995946367324141,99473,40,99453,5469643,54.98620731253707,54.9,-0.08620731253706992
EL,higher,F,29,0.999669414421268,99433,33,99416,5370190,54.00812607484437,54,-0.008126074844369668
EL,higher,F,30,0.9997870816609411,99400,22,99389,5270774,53.0258953722334,53,-0.025895372233399883
EL,higher,F,31,0.9998176520960953,99378,18,99369,5171385,52.03752339552013,52,-0.0375233955201324
EL,higher,F,32,0.9999272200793465,99360,7,99356,5072016,51.046859903381645,51,-0.046859903381644585
EL,higher,F,33,0.9999844292627313,99353,1,99352,4972660,50.05042625788854,50,-0.05042625788853883
EL,higher,F,34,0.9999018237187997,99352,10,99347,4873308,49.05093002657219,49,-0.050930026572189036
EL,higher,F,35,0.9996816931306236,99342,32,99326,4773961,48.05581727768718,48,-0.05581727768718281
EL,higher,F,36,0.9996384290505974,99310,36,99292,4674635,47.07114087201692,47,-0.07114087201691888
EL,higher,F,37,0.9996628292887042,99274,33,99258,4575343,46.08802909120213,46,-0.08802909120213087
EL,higher,F,38,0.9996126668153998,99241,39,99222,4476085,45.10318316018581,45.1,-0.003183160185805889
EL,higher,F,39,0.9995876162236262,99202,41,99182,4376863,44.120713292070725,44.1,-0.02071329207072381
EL,higher,F,40,0.9996590431416996,99161,33,99144,4277681,43.13874406268594,43.1,-0.03874406268593589
EL,higher,F,41,0.9996115834646144,99128,39,99108,4178537,42.15294366879186,42.1,-0.05294366879186185
EL,higher,F,42,0.9995267511410281,99089,47,99066,4079429,41.169342712107294,41.1,-0.06934271210729293
EL,higher,F,43,0.9994825185939583,99042,51,99016,3980363,40.188637143837965,40.1,-0.08863714383796406
EL,higher,F,44,0.9992325408731892,98991,76,98953,3881347,39.20908971522664,39.2,-0.009089715226636486
EL,higher,F,45,0.9989119782071341,98915,108,98861,3782394,38.23883131982005,38.2,-0.03883131982004784
EL,higher,F,46,0.9986874127758298,98807,129,98742,3683533,37.28008137075309,37.2,-0.08008137075308497
EL,higher,F,47,0.9984960545920886,98678,149,98604,3584791,36.328168386063766,36.3,-0.02816838606376848
EL,higher,F,48,0.9982346256113324,98529,174,98442,3486187,35.38234428442387,35.3,-0.08234428442387554
EL,higher,F,49,0.9979710253199604,98355,199,98256,3387745,34.44405469981191,34.4,-0.044054699811908904
EL,higher,F,50,0.9978548352506448,98156,211,98050,3289489,33.51286727250499,33.5,-0.012867272504990979
EL,higher,F,51,0.9978819197949773,97945,207,97842,3191439,32.58399101536577,32.5,-0.08399101536576836
EL,higher,F,52,0.9976635666706888,97738,229,97624,3093597,31.651936810657062,31.6,-0.05193681065706102
EL,higher,F,53,0.9973355262698366,97509,259,97380,2995973,30.725092042785793,30.7,-0.025092042785793467
EL,higher,F,54,0.9970949267355408,97250,283,97108,2898593,29.80558354755784,29.8,-0.005583547557840518
EL,higher,F,55,0.9966881836226685,96967,321,96806,2801485,28.89111759670816,28.8,-0.091117596708159
EL,higher,F,56,0.9961757143017259,96646,370,96461,2704679,27.98542102104588,27.9,-0.08542102104588167
EL,higher,F,57,0.9957303211843805,96276,411,96070,2608218,27.091050729153682,27,-0.0910507291536824
EL,higher,F,58,0.9953722538238522,95865,443,95644,2512148,26.20505919783028,26.2,-0.005059197830281192
EL,higher,F,59,0.9952607326828172,95422,453,95196,2416504,25.324390601748025,25.3,-0.02439060174802421
EL,higher,F,60,0.9949574181765133,94969,478,94730,2321308,24.442797123271806,24.4,-0.04279712327180718
EL,higher,F,61,0.9940396122662878,94491,564,94209,2226578,23.563916140161496,23.5,-0.0639161401614956
EL,higher,F,62,0.9933777832718431,93927,622,93616,2132369,22.70240718856133,22.7,-0.002407188561331708
EL,higher,F,63,0.9923511480263826,93305,713,92948,2038753,21.850415304646052,21.8,-0.050415304646051595
EL,higher,F,64,0.9906973925495839,92592,862,92161,1945805,21.014828494902368,20.9,-0.11482849490236902
EL,higher,F,65,0.9893747541086978,91730,974,91243,1853644,20.207609288128204,20.1,-0.10760928812820225
EL,higher,F,66,0.9877441491686256,90756,1113,90200,1762401,19.41911278593151,19.4,-0.019112785931511667
EL,higher,F,67,0.9857157634747755,89643,1280,89003,1672201,18.654005332262418,18.6,-0.05400533226241677
EL,higher,F,68,0.9837037337357827,88363,1440,87643,1583198,17.9169788259792,17.9,-0.016978825979201417
EL,higher,F,69,0.9820148632690122,86923,1563,86142,1495555,17.20551522611967,17.2,-0.005515226119669592
EL,higher,F,70,0.9794029986812552,85360,1759,84480,1409413,16.511398781630742,16.3,-0.21139878163074144
EL,higher,F,71,0.9769283912512811,83601,1928,82637,1324933,15.848291288381718,15.8,-0.04829128838171748
EL,higher,F,72,0.9765928857370286,81673,1912,80717,1242296,15.210608156918443,15.1,-0.11060815691844361
EL,higher,F,73,0.9756284866943835,79761,1944,78789,1161579,14.563245195020123,14.5,-0.06324519502012294
EL,higher,F,74,0.974787337349093,77817,1962,76836,1082790,13.914568796021435,13.9,-0.014568796021434238
EL,higher,F,75,0.9766834441947214,75855,1769,74970,1005954,13.261538461538462,13.3,0.038461538461538325
EL,higher,F,76,0.9768467137557245,74086,1715,73228,930984,12.566260832006048,12.5,-0.06626083200604782
EL,higher,F,77,0.9737014899260261,72371,1903,71420,857756,11.852205994113664,11.8,-0.05220599411366322
EL,higher,F,78,0.970393834191511,70468,2087,69424,786336,11.158767099960265,11.1,-0.05876709996026541
EL,higher,F,79,0.9670605039223082,68381,2252,67255,716912,10.484081835597607,10.3,-0.18408183559760616
EL,higher,F,80,0.9622742787286664,66129,2495,64882,649657,9.824086255651832,9.7,-0.12408625565183229
EL,higher,F,81,0.95803682415766,63634,2670,62299,584775,9.189662758902474,9,-0.18966275890247353
EL,higher,F,82,0.9526529964340839,60964,2886,59521,522476,8.570238173348205,8.4,-0.17023817334820457
EL,higher,F,83,0.9461395137177206,58078,3129,56514,462955,7.971262784531148,7.9,-0.07126278453114754
EL,higher,F,84,0.9391266311624584,54949,3345,53276,406441,7.396695117290578,7.3,-0.09669511729057856
EL,higher,F,85,0,51604,51604,353165,353165,6.843752422292845,6.8,-0.043752422292845594
EL,middle,F,0,0.9990695519999999,100000,93,99954,8462812,84.62812,84.5,-0.12811999999999557
EL,middle,F,1,0.9992095168965774,99907,79,99868,8362858,83.7064269770887,83.8,0.09357302291130054
EL,middle,F,2,0.9993669289940411,99828,63,99796,8262990,82.77226830147855,82.8,0.027731698521449744
EL,middle,F,3,0.9995064258258837,99765,49,99740,8163194,81.82422693329323,81.9,0.0757730667067733
EL,middle,F,4,0.9996199896259861,99716,38,99697,8063454,80.86419431184564,80.9,0.03580568815436891
EL,middle,F,5,0.999826971338615,99678,18,99669,7963757,79.89483135696945,79.9,0.005168643030557973
EL,middle,F,6,0.9999846651416565,99660,1,99660,7864088,78.90917118201887,78.9,-0.00917118201886069
EL,middle,F,7,0.9999544555395381,99659,5,99656,7764428,77.90995293952378,77.9,-0.009952939523770965
EL,middle,F,8,0.9999552930206455,99654,4,99652,7664772,76.9138418929496,76.9,-0.01384189294959981
EL,middle,F,9,0.9999847321378788,99650,2,99649,7565120,75.91690918213749,75.9,-0.01690918213748205
EL,middle,F,10,0.9999856504407819,99648,1,99648,7465471,74.91842284842646,74.9,-0.018422848426453697
EL,middle,F,11,0.9999698299778301,99647,3,99646,7365823,73.91916465121881,73.9,-0.01916465121880151
EL,middle,F,12,0.9999055565063231,99644,9,99640,7266177,72.92137007747581,72.9,-0.021370077475808102
EL,middle,F,13,0.9997876731667367,99635,22,99624,7166537,71.92790686003914,71.9,-0.027906860039138337
EL,middle,F,14,0.9997156469630794,99613,28,99599,7066913,70.94368204953169,70.9,-0.04368204953168231
EL,middle,F,15,0.9997462151680613,99585,25,99572,6967314,69.96348847718029,69.9,-0.06348847718028594
EL,middle,F,16,0.9998010180949524,99560,20,99550,6867742,68.98093611892327,69,0.019063881076732514
EL,middle,F,17,0.9998011139162931,99540,20,99530,6768192,67.99469559975888,68,0.005304400241115559
EL,middle,F,18,0.9997886986678689,99520,21,99510,6668662,67.00825964630225,67,-0.008259646302249735
EL,middle,F,19,0.9998050441048881,99499,19,99490,6569152,66.02229168132342,66,-0.022291681323423518
EL,middle,F,20,0.9998055210689996,99480,20,99470,6469662,65.03480096501809,65,-0.03480096501809271
EL,middle,F,21,0.9997318733223204,99460,26,99447,6370192,64.04777800120651,64,-0.04777800120650966
EL,middle,F,22,0.9996928915675425,99434,31,99418,6270745,63.06439447271557,63,-0.06439447271556986
EL,middle,F,23,0.999738022943453,99403,26,99390,6171327,62.08391094836172,62.1,0.016089051638282115
EL,middle,F,24,0.9998405948114315,99377,16,99369,6071937,61.10002314418829,61.1,-2.3144188290302736e-5
EL,middle,F,25,0.999887956162393,99361,11,99356,5972568,60.109781503809344,60.1,-0.00978150380934295
EL,middle,F,26,0.9998503777875747,99350,15,99342,5873212,59.11637644690488,59.1,-0.016376446904878605
EL,middle,F,27,0.9998019777262181,99335,19,99326,5773870,58.12523279810741,58.1,-0.025232798107410304
EL,middle,F,28,0.9997915624942253,99316,21,99306,5674544,57.136251963429864,57.1,-0.036251963429862144
EL,middle,F,29,0.9997650033819385,99295,23,99284,5575238,56.14822498615237,56.1,-0.04822498615236981
EL,middle,F,30,0.9997049314747352,99272,30,99257,5475954,55.161112901926025,55.1,-0.061112901926023255
EL,middle,F,31,0.9996741628069794,99242,32,99226,5376697,54.17763648455291,54.2,0.02236351544708981
EL,middle,F,32,0.9996665671323596,99210,33,99194,5277471,53.19495010583611,53.2,0.00504989416389634
EL,middle,F,33,0.999645193905018,99177,35,99160,5178277,52.21247869969852,52.2,-0.012478699698519335
EL,middle,F,34,0.9996497821352298,99142,35,99124,5079117,51.23072966048698,51.2,-0.03072966048697623
EL,middle,F,35,0.999730136931061,99107,27,99094,4979993,50.24865044850515,50.2,-0.04865044850514977
EL,middle,F,36,0.9997097112844769,99080,29,99066,4880899,49.262202260799356,49.2,-0.06220226079935287
EL,middle,F,37,0.9995954873307843,99051,40,99031,4781833,48.27647373575229,48.3,0.023526264247706763
EL,middle,F,38,0.9995349365419958,99011,46,98988,4682802,47.295775216895095,47.3,0.004224783104902485
EL,middle,F,39,0.9994472769212467,98965,54,98938,4583814,46.317526398221595,46.3,-0.017526398221598072
EL,middle,F,40,0.9993815845557836,98911,62,98880,4484876,45.34254026346918,45.3,-0.042540263469184936
